Ticker,Date/Time,Open,High,Low,Close
HHA,8/31/2016,35.91,47.78,30.87,40.84
HHA,9/30/2016,46.92,50.34,32.29,37.14
HHA,11/30/2016,42.65,68.38,41.79,57.94
HHA,1/25/2017,52.24,68.39,52.24,68.39
HHA,2/28/2017,78.65,81.52,62.34,62.34
HHA,4/28/2017,43.16,75.29,43.16,56.59
HHA,5/31/2017,56.59,81.58,54.64,54.64
HHA,10/31/2017,66.64,119.38,66.64,89.53
HHA,11/30/2017,89.53,119.38,70.63,72.62
HHA,12/29/2017,72.62,83.47,61.78,63.67
HHA,1/31/2018,63.67,99.49,63.67,87.94
HHA,3/30/2018,87.94,114.50,79.58,114.41
HHA,4/27/2018,114.41,114.41,95.50,95.50
HHA,8/31/2018,95.50,105.00,60.00,87.00
HHC,1/31/2013,8.45,8.56,7.73,7.73
HHC,2/28/2013,7.73,8.29,7.73,8.17
HHC,3/29/2013,7.95,8.68,7.73,8.62
HHC,4/26/2013,8.56,10.77,8.12,10.55
HHC,5/31/2013,9.56,10.50,8.62,9.45
HHC,6/28/2013,9.45,10.11,9.39,9.94
HHC,7/31/2013,9.88,10.27,9.22,9.39
HHC,8/30/2013,9.39,10.38,9.39,10.22
HHC,9/30/2013,10.22,10.22,9.39,9.39
HHC,10/31/2013,9.50,9.67,8.84,9.67
HHC,11/29/2013,9.67,11.77,9.67,10.75
HHC,12/31/2013,10.99,13.02,10.75,12.24
HHC,1/27/2014,12.54,15.82,12.54,15.82
HHC,2/28/2014,15.04,16.72,14.51,16.72
HHC,3/31/2014,16.72,18.51,15.05,18.21
HHC,4/29/2014,16.48,19.59,16.43,18.75
HHC,5/30/2014,18.75,19.41,16.13,19.41
HHC,6/30/2014,17.50,19.29,14.99,19.29
HHC,7/31/2014,17.38,20.90,15.11,17.20
HHC,8/29/2014,16.18,18.51,15.11,17.02
HHC,9/30/2014,16.78,19.11,15.05,17.56
HHC,10/31/2014,16.60,19.11,16.30,19.11
HHC,11/28/2014,17.32,21.97,16.72,21.28
HHC,12/31/2014,21.28,21.91,19.14,21.72
HHC,1/30/2015,21.72,21.97,17.63,20.59
HHC,2/27/2015,20.59,21.90,17.01,21.90
HHC,3/31/2015,23.91,23.91,18.45,20.40
HHC,4/27/2015,18.89,21.08,17.70,19.83
HHC,5/29/2015,18.20,21.03,17.33,19.71
HHC,6/30/2015,19.71,20.09,17.95,19.96
HHC,7/31/2015,19.46,21.22,16.70,19.39
HHC,8/31/2015,19.39,19.71,17.64,18.64
HHC,9/30/2015,18.64,21.34,18.14,20.08
HHC,10/30/2015,19.64,20.27,16.82,18.20
HHC,11/30/2015,18.20,21.12,16.32,20.13
HHC,12/31/2015,19.14,21.72,18.48,20.73
HHC,1/29/2016,20.73,21.12,18.15,21.12
HHC,2/29/2016,21.12,22.90,19.07,20.26
HHC,3/31/2016,19.93,21.78,18.48,19.47
HHC,4/29/2016,19.14,19.74,17.82,18.94
HHC,5/31/2016,19.14,21.04,18.08,20.76
HHC,6/30/2016,19.05,19.91,18.29,19.05
HHC,7/29/2016,18.95,23.43,18.86,22.86
HHC,8/31/2016,22.86,25.62,20.00,21.53
HHC,9/30/2016,20.48,23.82,20.48,22.38
HHC,10/31/2016,21.43,25.43,21.05,23.34
HHC,11/30/2016,23.82,30.01,22.29,29.72
HHC,12/30/2016,27.91,34.01,25.34,32.04
HHC,1/25/2017,32.43,34.51,26.42,34.51
HHC,2/28/2017,32.54,39.43,31.65,36.50
HHC,3/31/2017,36.50,52.80,35.00,42.00
HHC,4/28/2017,40.10,49.10,39.60,45.50
HHC,5/31/2017,45.50,56.50,43.30,53.00
HHC,6/30/2017,53.00,60.00,42.50,60.00
HHC,7/31/2017,57.60,63.00,43.10,50.00
HHC,8/31/2017,50.00,61.10,45.60,52.00
HHC,9/29/2017,52.00,54.50,44.10,54.40
HHC,10/31/2017,54.40,57.00,46.80,55.90
HHC,11/30/2017,55.90,55.90,46.10,54.70
HHC,12/29/2017,55.00,55.00,46.80,51.00
HHC,1/31/2018,46.10,84.50,46.10,82.00
HHC,2/28/2018,82.00,85.00,73.80,83.00
HHC,3/30/2018,83.00,99.90,74.70,99.00
HHC,6/29/2018,99.00,99.00,42.30,46.80
HHC,7/31/2018,46.80,64.50,36.20,64.50
HHC,8/31/2018,64.50,74.50,49.00,65.70
HHC,9/28/2018,72.20,105.00,65.70,76.60
HHC,11/30/2018,91.50,110.00,89.10,89.10
HHC,12/21/2018,89.10,89.10,52.70,80.00
HGM,1/31/2013,30.41,33.82,30.37,32.76
HGM,2/28/2013,32.76,36.82,29.91,36.82
HGM,3/29/2013,34.54,39.17,33.83,38.46
HGM,4/26/2013,38.82,45.94,36.66,37.21
HGM,5/31/2013,37.21,44.28,37.21,43.19
HGM,6/28/2013,42.46,49.01,39.20,47.19
HGM,7/31/2013,47.52,58.01,45.04,48.35
HGM,8/30/2013,47.91,52.27,42.83,42.98
HGM,9/30/2013,42.83,48.64,40.89,42.41
HGM,10/31/2013,41.65,46.95,38.62,43.92
HGM,11/29/2013,43.92,47.70,43.16,45.45
HGM,12/31/2013,45.85,45.85,41.11,43.24
HGM,1/27/2014,41.50,43.88,40.31,42.37
HGM,2/28/2014,42.37,45.38,42.29,44.27
HGM,3/31/2014,43.08,49.01,42.69,44.66
HGM,4/29/2014,44.74,49.01,42.68,46.16
HGM,5/30/2014,44.26,49.01,39.53,41.46
HGM,6/30/2014,41.46,43.51,40.23,43.43
HGM,7/31/2014,43.43,43.43,41.46,41.46
HGM,8/29/2014,42.03,45.16,41.05,43.55
HGM,9/30/2014,43.55,43.97,42.45,43.13
HGM,10/31/2014,43.98,43.98,37.47,38.90
HGM,11/28/2014,38.90,41.10,38.90,40.59
HGM,12/31/2014,38.05,46.68,38.05,41.01
HGM,1/30/2015,44.82,46.93,41.52,46.68
HGM,2/27/2015,44.82,51.16,44.82,48.88
HGM,3/31/2015,48.88,48.88,44.82,44.82
HGM,4/27/2015,44.82,44.82,38.42,38.42
HGM,5/29/2015,38.42,39.28,34.58,38.42
HGM,6/30/2015,38.42,38.42,33.04,33.38
HGM,7/31/2015,33.47,33.56,28.18,31.85
HGM,8/31/2015,31.85,31.85,31.59,31.59
HGM,9/30/2015,31.59,33.30,27.41,30.14
HGM,10/30/2015,30.14,38.00,29.11,34.24
HGM,11/30/2015,34.24,37.66,30.40,30.74
HGM,12/31/2015,27.67,38.17,27.67,38.17
HGM,1/29/2016,38.17,40.99,30.38,31.62
HGM,2/29/2016,31.62,34.08,30.74,31.62
HGM,3/31/2016,31.62,35.04,29.25,35.04
HGM,4/29/2016,35.04,35.04,30.74,31.62
HGM,5/31/2016,31.62,32.50,31.62,31.62
HGM,6/30/2016,30.74,45.55,30.74,37.81
HGM,7/29/2016,41.55,45.64,36.74,43.42
HGM,8/31/2016,43.42,43.42,34.87,36.48
HGM,9/30/2016,36.39,36.48,32.03,32.03
HGM,10/31/2016,32.03,35.95,32.03,35.85
HGM,11/30/2016,35.85,35.94,34.70,35.59
HGM,12/30/2016,35.59,37.72,33.98,37.63
HGM,1/25/2017,37.63,37.63,33.98,34.70
HGM,2/28/2017,34.70,38.17,34.43,34.43
HGM,3/31/2017,34.43,35.85,30.43,30.43
HGM,5/31/2017,30.43,33.01,29.78,32.27
HGM,6/30/2017,32.27,35.96,29.14,33.19
HGM,7/31/2017,33.19,40.57,33.19,40.57
HGM,8/31/2017,40.57,40.57,36.88,36.88
HGM,9/29/2017,36.88,36.88,32.27,35.41
HGM,10/31/2017,31.91,35.96,28.40,35.96
HGM,11/30/2017,35.96,39.65,32.36,35.68
HGM,1/31/2018,35.68,35.68,30.66,34.17
HGM,2/28/2018,34.08,35.40,31.52,34.07
HGM,3/30/2018,34.07,38.05,31.89,31.90
HGM,4/27/2018,35.02,41.65,35.02,36.16
HGM,5/31/2018,39.76,41.57,36.06,36.93
HGM,6/29/2018,36.93,44.56,35.00,36.74
HGM,7/31/2018,36.74,47.47,35.19,39.64
HGM,8/31/2018,42.54,47.80,38.67,39.00
HGM,10/31/2018,47.00,56.30,40.00,41.20
HGM,11/30/2018,41.20,47.80,38.10,42.50
HGM,12/21/2018,42.50,42.50,39.50,39.50
HHG,1/31/2013,2.35,2.62,1.82,2.28
HHG,2/28/2013,2.48,2.62,1.54,1.54
HHG,3/29/2013,1.54,2.15,1.47,2.08
HHG,4/26/2013,2.15,2.22,1.81,2.22
HHG,5/31/2013,2.22,2.76,2.15,2.48
HHG,6/28/2013,2.48,2.68,2.08,2.62
HHG,7/31/2013,2.62,2.75,2.08,2.35
HHG,8/30/2013,2.35,3.02,2.08,2.75
HHG,9/30/2013,3.02,3.02,1.21,2.22
HHG,10/31/2013,2.02,2.42,1.68,1.88
HHG,11/29/2013,2.01,2.35,1.74,2.08
HHG,12/31/2013,2.01,2.15,1.88,2.01
HHG,1/27/2014,2.01,2.22,1.81,2.01
HHG,2/28/2014,2.01,2.69,2.01,2.69
HHG,3/31/2014,2.69,3.90,2.42,3.29
HHG,4/29/2014,3.02,3.36,2.55,3.02
HHG,5/30/2014,3.02,3.02,2.15,2.69
HHG,6/30/2014,2.69,2.89,2.42,2.69
HHG,7/31/2014,2.62,3.36,2.35,3.09
HHG,8/29/2014,3.09,4.30,2.82,4.23
HHG,9/30/2014,4.36,5.44,3.63,5.44
HHG,10/31/2014,5.44,6.04,4.44,5.04
HHG,11/28/2014,5.11,5.71,4.91,5.37
HHG,12/31/2014,5.37,6.52,5.24,5.78
HHG,1/30/2015,5.78,5.85,5.31,5.44
HHG,2/27/2015,5.91,5.91,4.97,5.31
HHG,3/31/2015,5.38,5.50,4.90,5.17
HHG,4/27/2015,5.24,5.51,4.97,5.51
HHG,5/29/2015,5.38,6.65,5.04,6.65
HHG,6/30/2015,7.19,9.81,6.72,7.57
HHG,7/31/2015,7.43,8.61,6.89,7.30
HHG,8/31/2015,7.09,7.64,5.16,6.61
HHG,9/30/2015,6.61,7.50,5.79,6.95
HHG,10/30/2015,6.95,7.37,6.74,6.95
HHG,11/30/2015,6.95,7.44,6.05,7.23
HHG,12/31/2015,6.95,8.19,6.54,7.71
HHG,1/29/2016,7.71,7.92,4.95,5.99
HHG,2/29/2016,5.99,6.13,5.44,5.64
HHG,3/31/2016,5.71,6.61,5.64,5.64
HHG,4/29/2016,5.64,5.92,5.30,5.37
HHG,5/31/2016,5.37,5.72,5.02,5.64
HHG,6/30/2016,5.71,7.58,5.57,7.16
HHG,7/29/2016,7.63,8.56,7.08,7.78
HHG,8/31/2016,7.94,8.01,6.30,7.16
HHG,9/30/2016,7.16,7.86,5.83,6.14
HHG,10/31/2016,6.14,6.22,5.21,5.37
HHG,11/30/2016,5.29,5.84,4.90,5.76
HHG,12/30/2016,5.76,6.23,5.21,6.14
HHG,1/25/2017,6.14,6.69,6.14,6.46
HHG,2/28/2017,6.46,7.70,6.30,7.54
HHG,3/31/2017,7.54,8.94,7.31,7.78
HHG,4/28/2017,7.78,8.09,5.91,6.38
HHG,5/31/2017,6.38,7.23,6.30,6.92
HHG,6/30/2017,7.08,7.39,6.68,6.69
HHG,7/31/2017,6.77,7.00,6.22,6.53
HHG,8/31/2017,6.53,7.00,6.44,6.53
HHG,9/29/2017,6.45,6.53,6.11,6.12
HHG,10/31/2017,6.20,6.28,5.70,5.79
HHG,11/30/2017,5.79,6.45,5.53,6.28
HHG,12/29/2017,6.28,6.62,5.95,6.45
HHG,1/31/2018,6.45,6.61,5.45,5.62
HHG,2/28/2018,5.62,5.62,4.87,5.04
HHG,3/30/2018,5.12,5.20,4.46,4.63
HHG,4/27/2018,4.55,5.54,3.88,4.05
HHG,5/31/2018,4.05,4.13,3.47,3.64
HHG,6/29/2018,3.64,4.30,3.64,3.80
HHG,7/31/2018,3.80,3.80,3.00,3.20
HHG,8/31/2018,3.20,3.30,2.50,2.60
HHG,9/28/2018,2.60,2.90,2.50,2.70
HHG,10/31/2018,2.60,2.70,1.70,1.80
HHG,11/30/2018,1.70,1.80,1.60,1.70
HHG,12/21/2018,1.70,1.90,1.60,1.80
HHP,8/31/2018,12.80,13.60,10.20,11.10
HHP,9/28/2018,11.00,14.00,10.90,12.40
HHP,10/31/2018,12.40,16.40,12.10,16.20
HHP,11/30/2018,16.20,16.70,13.10,15.10
HHP,12/21/2018,15.10,16.30,14.90,15.90
HHN,12/21/2018,11.20,11.20,6.80,6.80
HHR,10/31/2018,9.00,9.00,5.40,5.40
HID,7/29/2016,10.30,13.44,10.30,13.10
HID,8/31/2016,13.27,13.45,12.23,12.49
HID,9/30/2016,12.40,14.53,12.40,14.53
HID,10/31/2016,15.27,18.26,14.31,16.28
HID,11/30/2016,16.00,16.61,15.54,16.28
HID,12/30/2016,16.33,29.90,15.18,28.70
HID,1/25/2017,28.70,30.08,12.74,13.43
HID,2/28/2017,13.43,16.28,8.53,8.53
HID,3/31/2017,7.94,8.59,4.43,4.43
HID,4/28/2017,4.13,4.37,2.51,2.88
HID,5/31/2017,3.07,3.99,2.99,3.87
HID,6/30/2017,3.87,3.95,3.55,3.73
HID,7/31/2017,3.76,4.68,3.74,4.09
HID,8/31/2017,4.09,5.62,4.09,4.54
HID,9/29/2017,4.52,4.86,4.18,4.42
HID,10/31/2017,4.42,4.58,3.67,3.67
HID,11/30/2017,3.68,4.20,3.26,4.14
HID,12/29/2017,4.14,4.19,3.69,3.82
HID,1/31/2018,3.87,4.14,3.34,3.37
HID,2/28/2018,3.37,3.83,3.19,3.39
HID,3/30/2018,3.40,3.76,3.11,3.11
HID,4/27/2018,3.14,3.20,2.90,3.00
HID,5/31/2018,3.00,3.16,2.76,2.90
HID,6/29/2018,2.99,3.18,2.72,2.90
HID,7/31/2018,2.96,2.97,2.60,2.80
HID,8/31/2018,2.84,2.84,2.57,2.63
HID,9/28/2018,2.63,3.11,2.53,2.89
HID,10/31/2018,3.00,3.78,2.71,2.75
HID,11/30/2018,2.85,2.85,2.45,2.50
HID,12/21/2018,2.50,2.58,2.39,2.45
HHS,1/31/2013,8.98,10.08,8.25,8.67
HHS,2/28/2013,8.59,9.58,7.25,9.05
HHS,3/29/2013,8.47,8.89,7.19,7.78
HHS,4/26/2013,7.78,8.84,7.25,8.03
HHS,5/31/2013,7.59,9.49,7.59,8.82
HHS,6/28/2013,9.22,9.22,7.37,7.94
HHS,7/31/2013,7.94,8.12,6.31,6.57
HHS,8/30/2013,6.44,11.21,6.31,10.94
HHS,9/30/2013,10.81,14.82,10.81,12.66
HHS,10/31/2013,12.70,13.42,12.27,12.71
HHS,11/29/2013,12.80,13.28,12.04,13.15
HHS,12/31/2013,13.15,13.50,12.39,13.15
HHS,1/27/2014,13.15,13.37,12.71,13.28
HHS,2/28/2014,13.24,14.39,13.19,13.50
HHS,3/31/2014,13.50,14.42,13.23,14.25
HHS,4/29/2014,14.21,14.47,13.55,14.29
HHS,5/30/2014,14.25,16.32,12.97,15.88
HHS,6/30/2014,15.88,16.50,9.79,10.15
HHS,7/31/2014,10.24,10.72,8.90,9.60
HHS,8/29/2014,9.43,10.88,9.43,10.41
HHS,9/30/2014,10.47,12.62,9.83,9.95
HHS,10/31/2014,10.07,11.22,9.13,9.89
HHS,11/28/2014,10.01,11.00,10.01,10.59
HHS,12/31/2014,10.59,11.93,9.37,10.12
HHS,1/30/2015,10.12,11.16,10.01,10.30
HHS,2/27/2015,10.24,10.82,9.60,10.53
HHS,3/31/2015,10.70,12.09,10.70,11.27
HHS,4/27/2015,11.27,14.24,11.20,13.64
HHS,5/29/2015,13.78,20.04,12.29,18.56
HHS,6/30/2015,18.63,21.33,15.93,15.93
HHS,7/31/2015,14.85,16.27,12.55,15.05
HHS,8/31/2015,14.78,15.19,10.74,13.77
HHS,9/30/2015,13.77,14.74,12.45,14.56
HHS,10/30/2015,14.65,16.76,14.47,15.97
HHS,11/30/2015,15.97,16.15,13.24,13.86
HHS,12/31/2015,13.68,14.03,10.24,11.39
HHS,1/29/2016,11.21,11.48,8.30,8.91
HHS,2/29/2016,9.09,10.06,8.65,9.27
HHS,3/31/2016,9.27,9.82,7.96,7.97
HHS,4/29/2016,7.97,8.25,7.23,7.69
HHS,5/31/2016,7.88,8.15,7.51,7.60
HHS,6/30/2016,7.69,9.73,7.60,8.25
HHS,7/29/2016,8.25,8.81,5.84,5.93
HHS,8/31/2016,6.02,6.30,5.19,5.37
HHS,9/30/2016,5.37,5.65,3.99,5.43
HHS,10/31/2016,5.80,6.85,4.92,4.92
HHS,11/30/2016,5.00,5.33,4.80,4.90
HHS,12/30/2016,4.90,4.99,3.58,3.64
HHS,1/25/2017,3.65,3.79,3.10,3.66
HHS,2/28/2017,3.66,4.34,3.59,4.08
HHS,3/31/2017,4.05,4.87,3.81,4.63
HHS,4/28/2017,4.78,4.83,3.97,4.10
HHS,5/31/2017,4.04,4.86,4.02,4.48
HHS,6/30/2017,4.48,4.67,4.10,4.16
HHS,7/31/2017,4.20,5.24,4.16,4.41
HHS,8/31/2017,4.40,4.97,4.35,4.35
HHS,9/29/2017,4.35,4.46,4.15,4.17
HHS,10/31/2017,4.17,4.60,4.00,4.28
HHS,11/30/2017,4.30,4.97,3.98,4.55
HHS,12/29/2017,4.55,5.84,4.55,4.80
HHS,1/31/2018,4.80,5.59,4.68,4.69
HHS,2/28/2018,4.70,4.79,4.03,4.19
HHS,3/30/2018,4.19,4.37,3.90,3.92
HHS,4/27/2018,3.96,4.37,3.60,4.37
HHS,5/31/2018,4.40,4.90,3.68,4.12
HHS,6/29/2018,4.11,4.25,3.79,3.97
HHS,7/31/2018,3.97,4.38,3.51,4.38
HHS,8/31/2018,4.41,4.60,4.00,4.14
HHS,9/28/2018,4.14,4.48,4.00,4.37
HHS,10/31/2018,4.37,4.43,3.70,4.26
HHS,11/30/2018,4.28,4.33,3.97,4.03
HHS,12/21/2018,4.04,4.35,4.00,4.03
HHV,4/29/2016,12.33,12.33,10.90,10.90
HHV,5/31/2016,10.90,11.66,10.90,11.66
HHV,7/29/2016,10.06,12.33,8.80,10.90
HHV,8/31/2016,11.74,11.74,7.29,7.30
HHV,9/30/2016,6.21,6.21,3.94,3.94
HHV,12/30/2016,5.37,7.72,5.37,7.55
HHV,1/31/2018,9.79,9.79,8.38,8.38
HHV,5/31/2018,9.70,9.80,9.70,9.80
HHV,6/29/2018,9.80,9.80,9.50,9.50
HIG,1/31/2013,3.18,3.85,3.18,3.70
HIG,2/28/2013,3.70,3.85,3.47,3.55
HIG,3/29/2013,3.55,3.99,3.55,3.92
HIG,4/26/2013,3.92,3.92,3.54,3.84
HIG,5/31/2013,3.84,4.29,3.84,4.21
HIG,6/28/2013,4.21,4.36,4.06,4.06
HIG,7/31/2013,4.06,4.28,4.06,4.21
HIG,8/30/2013,4.06,4.36,3.91,4.36
HIG,9/30/2013,4.36,4.73,4.36,4.73
HIG,10/31/2013,4.43,4.88,3.99,4.43
HIG,11/29/2013,4.06,4.36,3.77,3.99
HIG,12/31/2013,3.99,4.58,3.84,4.21
HIG,1/27/2014,4.21,4.29,3.84,4.29
HIG,2/28/2014,4.29,4.59,3.92,4.43
HIG,3/31/2014,4.43,5.76,3.99,5.03
HIG,4/29/2014,4.88,5.62,4.28,4.95
HIG,5/30/2014,4.65,5.10,4.14,4.29
HIG,6/30/2014,4.29,4.73,3.99,3.99
HIG,7/31/2014,4.36,4.43,3.55,3.92
HIG,8/29/2014,3.92,4.21,3.62,3.99
HIG,9/30/2014,4.14,4.29,3.84,3.92
HIG,10/31/2014,4.07,4.29,3.55,4.29
HIG,11/28/2014,4.29,4.29,3.55,3.84
HIG,12/31/2014,3.91,4.14,3.40,3.40
HIG,1/30/2015,3.70,4.06,3.62,3.92
HIG,2/27/2015,3.99,3.99,3.62,3.77
HIG,3/31/2015,3.92,3.99,3.70,3.77
HIG,4/27/2015,3.92,4.44,3.69,4.36
HIG,5/29/2015,4.80,4.90,4.21,4.64
HIG,6/30/2015,4.64,6.96,4.64,6.19
HIG,7/31/2015,6.71,6.71,4.90,5.76
HIG,8/31/2015,5.85,6.02,4.64,5.16
HIG,9/30/2015,5.16,5.68,4.56,4.81
HIG,10/30/2015,4.81,5.50,4.72,5.50
HIG,11/30/2015,5.50,6.71,4.73,5.16
HIG,12/31/2015,5.16,5.51,4.38,5.07
HIG,1/29/2016,4.98,5.07,4.30,4.73
HIG,2/29/2016,4.73,5.16,4.55,4.90
HIG,3/31/2016,4.90,6.36,4.73,6.02
HIG,4/29/2016,6.45,7.48,5.76,5.93
HIG,5/31/2016,5.84,6.95,5.25,6.57
HIG,6/30/2016,6.48,6.86,6.19,6.67
HIG,7/29/2016,6.39,6.57,5.63,6.39
HIG,8/31/2016,6.39,9.95,4.41,4.60
HIG,9/30/2016,4.60,5.44,3.94,4.23
HIG,10/31/2016,4.23,4.23,3.66,3.76
HIG,11/30/2016,3.85,4.98,3.85,4.04
HIG,12/30/2016,4.42,4.51,3.47,4.13
HIG,1/25/2017,4.13,4.32,3.75,4.13
HIG,2/28/2017,4.22,4.23,3.75,4.04
HIG,3/31/2017,3.95,4.79,3.94,4.32
HIG,4/28/2017,3.94,5.17,3.85,4.70
HIG,5/31/2017,4.70,4.89,4.70,4.79
HIG,6/30/2017,4.70,5.82,4.23,5.16
HIG,7/31/2017,4.88,6.67,4.78,5.07
HIG,8/31/2017,4.60,5.35,4.51,5.16
HIG,9/29/2017,5.16,6.01,5.16,5.63
HIG,10/31/2017,5.54,6.77,5.45,6.01
HIG,11/30/2017,6.39,6.39,4.98,6.10
HIG,12/29/2017,6.10,6.20,5.64,5.92
HIG,1/31/2018,5.92,6.39,5.82,5.82
HIG,2/28/2018,6.01,6.47,5.63,5.92
HIG,3/30/2018,5.92,6.66,4.98,6.10
HIG,4/27/2018,6.10,6.95,5.82,6.10
HIG,5/31/2018,6.01,6.29,5.07,6.20
HIG,6/29/2018,6.11,8.07,5.26,6.57
HIG,7/31/2018,6.57,9.67,6.29,7.79
HIG,8/31/2018,7.79,9.80,7.70,9.80
HIG,9/28/2018,9.80,9.80,6.30,7.30
HIG,10/31/2018,7.40,8.90,7.40,8.20
HIG,11/30/2018,8.20,8.70,7.40,8.00
HIG,12/21/2018,8.00,8.50,7.30,7.90
HIZ,7/31/2018,18.50,19.00,18.50,19.00
HIZ,8/31/2018,16.50,20.20,10.00,10.00
HIZ,9/28/2018,10.00,11.50,10.00,10.00
HIZ,10/31/2018,10.00,10.00,6.60,7.80
HIZ,11/30/2018,7.80,11.70,7.80,10.50
HIZ,12/21/2018,10.50,12.00,9.50,12.00
HII,6/30/2017,10.30,15.29,10.30,15.29
HII,7/31/2017,16.34,21.97,15.18,21.83
HII,8/31/2017,21.83,23.98,20.82,22.83
HII,9/29/2017,23.25,29.84,22.68,29.15
HII,10/31/2017,29.30,30.44,23.52,24.20
HII,11/30/2017,25.04,25.49,21.20,23.82
HII,12/29/2017,23.90,24.12,22.00,22.07
HII,1/31/2018,22.07,24.36,19.26,19.94
HII,2/28/2018,20.02,22.07,16.74,19.79
HII,3/30/2018,20.25,21.01,18.08,20.36
HII,4/27/2018,21.31,24.12,19.41,20.36
HII,5/31/2018,20.20,20.20,15.55,15.75
HII,6/29/2018,15.50,18.95,15.50,16.80
HII,7/31/2018,16.00,17.75,14.00,17.75
HII,8/31/2018,17.10,17.95,15.90,17.20
HII,9/28/2018,17.30,17.30,15.90,17.00
HII,10/31/2018,17.20,17.20,13.60,15.10
HII,11/30/2018,15.90,16.20,14.40,14.95
HII,12/21/2018,14.95,15.25,14.50,14.60
HJC,10/30/2015,9.18,9.64,8.26,9.18
HJC,11/30/2015,9.18,9.18,8.26,8.72
HJC,12/31/2015,8.72,9.18,8.44,9.18
HJC,1/29/2016,9.18,9.18,8.63,8.72
HJC,2/29/2016,8.72,8.72,7.43,7.43
HJC,4/29/2016,7.43,7.43,7.43,7.43
HJC,5/31/2016,7.43,13.00,7.43,13.00
HJC,6/30/2016,13.00,14.50,8.50,8.60
HJC,7/29/2016,8.60,8.60,7.40,8.50
HJC,9/30/2016,8.50,8.50,7.30,7.50
HJC,10/31/2016,7.50,8.60,7.50,8.60
HJC,12/30/2016,12.00,12.00,5.00,5.00
HJC,1/25/2017,5.00,5.00,4.40,4.60
HJC,2/28/2017,4.60,5.70,3.90,5.70
HJC,3/31/2017,5.70,7.20,5.10,6.00
HJC,7/31/2017,3.30,3.70,2.90,3.70
HJC,10/31/2017,3.70,3.70,3.00,3.00
HJC,6/29/2018,3.00,3.00,3.00,3.00
HJC,9/28/2018,3.30,4.90,3.30,4.50
HJC,10/31/2018,4.50,4.50,4.40,4.50
HJC,11/30/2018,4.50,4.90,4.50,4.90
HJC,12/21/2018,4.90,4.90,4.80,4.80
HKB,4/27/2015,7.67,7.67,5.29,5.71
HKB,5/29/2015,5.36,5.64,4.18,5.37
HKB,6/30/2015,5.37,7.18,5.23,5.71
HKB,7/31/2015,5.99,6.06,4.88,5.16
HKB,8/31/2015,4.88,5.65,4.39,4.95
HKB,9/30/2015,4.95,8.57,4.88,8.57
HKB,10/30/2015,8.57,13.18,7.59,10.80
HKB,11/30/2015,11.15,15.68,8.15,9.20
HKB,12/31/2015,9.20,10.25,8.71,10.03
HKB,1/29/2016,10.03,11.99,9.62,10.31
HKB,2/29/2016,10.31,12.41,10.03,12.13
HKB,3/31/2016,12.13,19.30,11.42,18.70
HKB,4/29/2016,18.70,22.70,18.60,22.20
HKB,5/31/2016,22.10,23.00,21.50,22.30
HKB,6/30/2016,22.20,28.20,16.60,18.60
HKB,7/29/2016,18.30,33.00,14.20,15.80
HKB,8/31/2016,15.80,16.30,7.50,8.80
HKB,9/30/2016,8.70,9.10,8.10,8.90
HKB,10/31/2016,8.90,12.00,4.50,4.50
HKB,11/30/2016,4.10,4.80,1.80,2.10
HKB,12/30/2016,2.10,2.50,1.90,2.00
HKB,1/25/2017,2.00,2.10,1.60,1.80
HKB,2/28/2017,1.80,5.60,1.80,5.60
HKB,3/31/2017,6.10,7.40,4.10,6.30
HKB,4/28/2017,6.60,8.20,5.80,6.40
HKB,5/31/2017,6.50,6.50,3.90,4.10
HKB,6/30/2017,4.20,5.70,4.10,4.20
HKB,7/31/2017,4.20,4.80,2.90,3.30
HKB,8/31/2017,3.30,3.60,2.90,3.30
HKB,9/29/2017,3.30,3.30,2.90,3.10
HKB,10/31/2017,3.00,3.00,2.00,2.30
HKB,11/30/2017,2.20,2.90,2.10,2.90
HKB,12/29/2017,3.00,3.40,2.50,2.90
HKB,1/31/2018,3.00,3.20,2.50,2.80
HKB,2/28/2018,2.80,2.80,2.30,2.40
HKB,3/30/2018,2.40,2.50,2.20,2.20
HKB,4/27/2018,2.30,2.30,1.80,2.00
HKB,5/31/2018,1.90,2.30,1.70,1.90
HKB,6/29/2018,1.90,2.00,1.70,1.80
HKB,7/31/2018,1.70,1.80,1.50,1.60
HKB,8/31/2018,1.60,1.70,1.20,1.40
HKB,9/28/2018,1.50,1.50,1.30,1.40
HKB,10/31/2018,1.30,1.40,1.00,1.10
HKB,11/30/2018,1.10,1.20,0.90,1.10
HKB,12/21/2018,1.10,1.10,0.90,1.00
HJS,1/31/2013,3.80,4.27,3.74,4.10
HJS,2/28/2013,4.10,4.99,3.98,4.45
HJS,3/29/2013,4.45,4.51,4.15,4.33
HJS,4/26/2013,4.39,4.75,4.33,4.51
HJS,5/31/2013,4.51,5.40,4.51,5.34
HJS,6/28/2013,5.34,5.34,4.93,5.10
HJS,7/31/2013,5.04,5.22,4.98,5.22
HJS,8/30/2013,5.28,5.40,5.04,5.28
HJS,9/30/2013,5.22,5.28,5.16,5.22
HJS,10/31/2013,5.22,5.76,5.22,5.58
HJS,11/29/2013,5.64,6.23,5.52,6.05
HJS,12/31/2013,6.11,6.41,6.05,6.29
HJS,1/27/2014,6.17,6.35,6.05,6.23
